H,HV,HKO,PL,D,ER,PIND,MOODETUD_P,KKT,DBH,H_VALEM,V,S
27.10,11.30,2.70,PN,27.10,13,0.95068,0.95068,ND,27.10,22.436,0.74434,14.4581
5.60,3.60,0.00,PN,12.90,9,2.52047,1.84400,ND,12.90,15.592,0.04439,1.5928
26.30,12.50,0.00,PN,42.80,9,2.52047,1.84400,ND,42.80,25.676,1.80458,22.1711
23.10,10.40,0.00,SA,29.70,13,0.95068,0.95068,ND,29.70,23.154,0.76226,13.5282
29.40,15.90,14.80,KU,53.20,9,2.52047,1.84400,ND,53.20,26.918,2.75654,28.5318
26.70,13.80,0.00,PN,28.00,13,0.95068,0.95068,ND,28.00,22.696,0.78346,14.7212
23.60,17.80,0.00,LM,31.65,15,1.64458,1.64458,ND,31.65,23.633,0.88501,14.8698
27.30,9.60,6.70,KU,38.00,9,2.52047,1.84400,ND,38.00,24.916,1.42492,20.1795
10.00,5.30,0.00,PN,10.05,13,0.95068,0.95068,ND,10.05,13.092,0.04206,2.0752
30.10,10.00,7.60,KU,36.20,15,1.64458,1.64458,ND,36.20,24.589,1.43316,21.3316
19.80,10.80,0.00,VA,19.35,9,2.52047,1.84400,ND,19.35,19.522,0.26766,7.3016
19.40,13.30,0.00,PN,13.45,13,0.95068,0.95068,ND,13.45,16.009,0.13431,5.1824
9.90,4.20,0.00,VA,7.80,5,1.11494,0.07108,ND,7.80,10.634,0.02587,1.3963
14.60,2.90,0.00,PN,13.90,15,1.64458,1.64458,ND,13.90,16.337,0.11121,4.0839
9.70,4.40,0.00,PN,9.40,15,1.64458,1.64458,ND,9.40,12.431,0.03588,1.8875
16.50,8.30,0.00,PN,10.45,13,0.95068,0.95068,ND,10.45,13.481,0.07005,3.4481
19.70,7.30,2.00,KU,23.10,9,2.52047,1.84400,ND,23.10,21.105,0.42379,9.4762
18.50,9.10,0.00,PN,18.40,9,2.52047,1.84400,ND,18.40,19.054,0.24073,6.7732
21.70,13.30,0.00,PN,24.55,6,0.24565,0.24565,ND,24.55,21.624,0.49596,10.5411
10.80,5.80,0.00,PN,7.50,9,2.52047,1.84400,ND,7.50,10.269,0.02549,1.4465
20.80,8.10,0.00,PN,34.50,9,2.52047,1.84400,ND,34.50,24.255,0.94192,14.2178
19.10,7.10,4.40,KU,19.20,9,2.52047,1.84400,ND,19.20,19.450,0.29102,7.7614
20.70,4.10,0.00,PN,17.10,9,2.52047,1.84400,ND,17.10,18.361,0.23038,7.0143
22.20,5.90,2.00,KU,21.75,9,2.52047,1.84400,ND,21.75,20.579,0.42191,10.0630
35.90,16.10,0.00,PN,50.75,13,0.95068,0.95068,ND,50.75,26.664,3.42608,35.8063
14.40,5.70,0.00,PN,11.50,9,2.52047,1.84400,ND,11.50,14.440,0.07520,3.3351
11.00,3.40,2.00,KU,12.50,9,2.52047,1.84400,ND,12.50,15.277,0.07927,3.0835
26.50,14.10,0.00,PN,28.75,6,0.24565,0.24565,ND,28.75,22.903,0.82013,15.0042
32.90,12.90,0.00,PN,43.95,13,0.95068,0.95068,ND,43.95,25.837,2.35918,28.4160
23.60,10.50,0.00,PN,34.80,9,2.52047,1.84400,ND,34.80,24.316,1.07744,16.2132
4.40,0.00,0.00,PN,10.25,9,2.52047,1.84400,ND,10.25,13.289,0.02494,1.0056
12.70,4.90,0.00,PN,11.60,5,1.11494,0.07108,ND,11.60,14.527,0.06860,2.9895
7.10,4.10,3.80,KU,7.60,6,0.24565,0.24565,ND,7.60,10.392,0.01901,1.0376
10.80,6.60,0.00,PN,10.15,13,0.95068,0.95068,ND,10.15,13.191,0.04575,2.2499
23.40,17.10,0.00,PN,33.10,13,0.95068,0.95068,ND,33.10,23.960,0.96702,15.2937
6.00,0.00,0.00,PN,9.30,6,0.24565,0.24565,ND,9.30,12.326,0.02421,1.2176
28.90,9.80,7.80,KU,38.45,15,1.64458,1.64458,ND,38.45,24.993,1.53584,21.5625
9.60,6.90,0.00,PN,10.85,6,0.24565,0.24565,ND,10.85,13.857,0.04740,2.1581
28.50,12.40,5.70,KU,36.90,9,2.52047,1.84400,ND,36.90,24.719,1.40800,20.5380
14.80,6.90,5.80,KU,18.35,15,1.64458,1.64458,ND,18.35,19.029,0.21332,5.8432
21.90,11.30,0.00,PN,25.95,6,0.24565,0.24565,ND,25.95,22.084,0.55886,11.2418
11.80,5.80,0.00,PN,9.70,13,0.95068,0.95068,ND,9.70,12.741,0.04504,2.3341
12.40,6.10,0.00,PN,9.60,13,0.95068,0.95068,ND,9.60,12.639,0.04603,2.4194
11.77,3.54,2.52,KU,17.25,15,1.64458,1.64458,ND,17.25,18.444,0.15590,4.4535
24.60,8.50,0.00,PN,35.70,13,0.95068,0.95068,ND,35.70,24.493,1.17884,17.3206
11.60,7.10,0.00,PN,14.10,9,2.52047,1.84400,ND,14.10,16.479,0.09379,3.3394
19.80,5.90,3.90,KU,17.55,9,2.52047,1.84400,ND,17.55,18.608,0.25348,7.3893
10.70,4.90,0.00,PN,11.10,13,0.95068,0.95068,ND,11.10,14.085,0.05429,2.4394
8.50,0.00,0.00,PN,22.60,9,2.52047,1.84400,ND,22.60,20.915,0.18630,4.0243
15.40,6.90,0.00,VA,10.70,13,0.95068,0.95068,ND,10.70,13.717,0.06531,3.1592
25.30,15.80,0.00,PN,34.45,6,0.24565,0.24565,ND,34.45,24.245,1.12710,17.1796
10.30,3.10,0.00,VA,11.30,15,1.64458,1.64458,ND,11.30,14.264,0.05181,2.2825
21.60,7.50,0.00,VA,23.05,15,1.64458,1.64458,ND,23.05,21.086,0.41192,9.4856
4.80,0.00,0.00,PN,13.25,9,2.52047,1.84400,ND,13.25,15.860,0.04726,1.3703
6.80,4.10,0.00,PN,10.65,9,2.52047,1.84400,ND,10.65,13.671,0.03478,1.5543
8.50,5.80,0.00,PN,10.10,9,2.52047,1.84400,ND,10.10,13.142,0.03721,1.7984
32.80,14.50,12.10,KU,57.35,9,2.52047,1.84400,ND,57.35,27.304,3.47894,33.7086
15.90,6.90,0.00,PN,10.80,9,2.52047,1.84400,ND,10.80,13.811,0.07239,3.4402
27.80,10.40,9.80,KU,30.60,15,1.64458,1.64458,ND,30.60,23.381,0.97968,17.0416
4.80,2.90,0.00,PN,8.25,9,2.52047,1.84400,ND,8.25,11.165,0.01673,0.8531
9.00,3.20,0.00,SP,8.15,15,1.64458,1.64458,ND,8.15,11.049,0.02585,1.5445
27.30,14.30,6.70,KU,33.80,15,1.64458,1.64458,ND,33.80,24.110,1.15405,18.2557
9.10,2.80,1.40,KU,8.15,9,2.52047,1.84400,ND,8.15,11.049,0.02938,1.7129
20.60,6.20,0.00,RE,16.30,13,0.95068,0.95068,ND,16.30,17.900,0.19859,6.5205
14.20,7.10,0.00,PN,9.00,13,0.95068,0.95068,ND,9.00,12.005,0.04550,2.5758
7.90,2.70,0.00,PN,9.95,9,2.52047,1.84400,ND,9.95,12.993,0.03407,1.6587
12.10,6.80,0.00,VA,10.60,13,0.95068,0.95068,ND,10.60,13.624,0.05213,2.4889
15.00,7.80,5.90,KU,14.40,9,2.52047,1.84400,ND,14.40,16.687,0.13581,4.7125
21.00,12.50,0.00,PN,17.10,13,0.95068,0.95068,ND,17.10,18.361,0.23345,7.1126
12.80,6.80,0.00,PN,9.05,6,0.24565,0.24565,ND,9.05,12.059,0.04204,2.3495
22.90,6.70,0.00,PN,27.95,13,0.95068,0.95068,ND,27.95,22.682,0.67577,12.6453
19.80,3.70,0.00,PN,21.55,13,0.95068,0.95068,ND,21.55,20.497,0.35127,8.4683
29.70,9.80,0.00,PN,31.65,9,2.52047,1.84400,ND,31.65,23.633,1.10818,18.4844
30.40,16.20,0.00,LM,52.30,15,1.64458,1.64458,ND,52.30,26.827,3.09858,31.7953
34.50,15.30,0.00,HB,64.20,9,2.52047,1.84400,ND,64.20,27.845,5.29850,43.6737
13.80,3.90,0.00,PN,11.25,13,0.95068,0.95068,ND,11.25,14.219,0.06934,3.1343
15.20,6.50,0.00,PN,13.20,13,0.95068,0.95068,ND,13.20,15.822,0.10391,4.0289
27.80,13.50,4.10,KU,36.65,9,2.52047,1.84400,ND,36.65,24.673,1.35854,19.9232
8.30,5.20,0.00,VA,9.05,15,1.64458,1.64458,ND,9.05,12.059,0.02790,1.4983
17.90,9.90,0.00,VA,25.50,13,0.95068,0.95068,ND,25.50,21.940,0.42446,8.7199
14.00,7.10,0.00,PN,8.75,13,0.95068,0.95068,ND,8.75,11.731,0.04248,2.4710
27.20,17.60,0.00,PN,32.00,15,1.64458,1.64458,ND,32.00,23.714,1.04149,17.1343
20.20,6.00,1.30,KU,20.75,13,0.95068,0.95068,ND,20.75,20.159,0.35438,8.7984
27.40,8.30,0.00,LM,52.35,15,1.64458,1.64458,ND,52.35,26.832,2.78545,28.5154
15.20,8.30,0.00,PN,12.90,9,2.52047,1.84400,ND,12.90,15.592,0.09924,3.9373
9.90,5.60,0.00,PN,8.45,13,0.95068,0.95068,ND,8.45,11.394,0.02949,1.7288
15.90,5.80,0.00,PN,25.10,9,2.52047,1.84400,ND,25.10,21.809,0.39101,7.9953
15.70,7.50,2.30,KU,14.00,9,2.52047,1.84400,ND,14.00,16.408,0.13388,4.7900
26.90,7.90,0.70,KU,28.60,6,0.24565,0.24565,ND,28.60,22.863,0.83900,15.5412
19.70,8.30,2.10,KU,21.40,9,2.52047,1.84400,ND,21.40,20.435,0.36717,8.8363
9.10,0.00,0.00,SP,7.20,15,1.64458,1.64458,ND,7.20,9.894,0.02056,1.2007
12.60,5.30,0.00,VA,8.60,15,1.64458,1.64458,ND,8.60,11.564,0.03550,2.0975
26.70,6.30,0.00,PN,42.75,6,0.24565,0.24565,ND,42.75,25.669,1.82631,22.4762
27.20,8.20,7.20,KU,55.10,9,2.52047,1.84400,ND,55.10,27.101,2.72016,27.1331
10.90,4.60,0.00,PN,8.75,13,0.95068,0.95068,ND,8.75,11.731,0.03427,1.9561
27.20,13.60,0.00,PN,31.00,6,0.24565,0.24565,ND,31.00,23.479,0.97742,16.5988
26.30,18.20,0.00,PN,28.70,15,1.64458,1.64458,ND,28.70,22.890,0.81143,14.8670
24.90,9.30,0.00,PN,41.60,5,1.11494,0.07108,ND,41.60,25.499,1.61903,20.4239
10.50,4.00,0.00,PN,9.10,5,1.11494,0.07108,ND,9.10,12.113,0.03592,1.9653
16.40,10.60,0.00,PN,12.60,6,0.24565,0.24565,ND,12.60,15.356,0.10129,4.1335
28.40,14.60,0.00,PN,34.00,9,2.52047,1.84400,ND,34.00,24.152,1.22515,18.9970
18.00,6.10,0.00,LM,14.25,15,1.64458,1.64458,ND,14.25,16.583,0.14007,5.1344
29.60,17.00,0.00,PN,32.00,6,0.24565,0.24565,ND,32.00,23.714,1.12916,18.6264
17.10,3.50,0.00,PN,10.00,9,2.52047,1.84400,ND,10.00,13.043,0.06623,3.4140
14.80,6.70,2.00,KU,14.35,9,2.52047,1.84400,ND,14.35,16.653,0.13334,4.6381
13.30,2.90,0.00,PN,10.35,13,0.95068,0.95068,ND,10.35,13.385,0.05683,2.7853
10.80,4.30,0.00,VA,9.90,6,0.24565,0.24565,ND,9.90,12.943,0.04135,2.0897
23.00,6.70,0.00,LM,24.80,13,0.95068,0.95068,ND,24.80,21.709,0.53156,11.3743
15.20,3.20,0.00,PN,11.30,13,0.95068,0.95068,ND,11.30,14.264,0.07615,3.4490
17.30,7.60,0.00,PN,31.20,13,0.95068,0.95068,ND,31.20,23.527,0.65150,10.7705
15.50,6.30,0.00,PN,14.50,13,0.95068,0.95068,ND,14.50,16.755,0.12757,4.5084
26.40,15.00,0.00,PN,31.25,15,1.64458,1.64458,ND,31.25,23.539,0.96550,16.2485
27.10,14.60,0.00,PN,37.15,6,0.24565,0.24565,ND,37.15,24.764,1.39879,19.8198
14.10,4.80,0.00,PN,11.05,5,1.11494,0.07108,ND,11.05,14.040,0.06816,3.1416
22.50,8.70,2.30,KU,23.45,9,2.52047,1.84400,ND,23.45,21.235,0.49179,10.9198
24.60,17.80,0.00,PN,34.60,13,0.95068,0.95068,ND,34.60,24.275,1.10732,16.7869
18.30,3.70,0.00,VA,15.25,6,0.24565,0.24565,ND,15.25,17.252,0.15467,5.3239
17.50,6.20,0.00,PN,13.65,6,0.24565,0.24565,ND,13.65,16.156,0.12600,4.7642
31.00,9.70,6.90,KU,47.35,15,1.64458,1.64458,ND,47.35,26.276,2.37109,27.4470
23.80,14.70,5.40,KU,19.20,9,2.52047,1.84400,ND,19.20,19.450,0.35564,9.5972
27.80,8.20,0.00,LM,33.90,15,1.64458,1.64458,ND,33.90,24.131,1.19585,18.8569
12.70,2.70,1.00,KU,11.00,9,2.52047,1.84400,ND,11.00,13.994,0.06993,3.1183
15.50,8.70,4.20,KU,16.25,9,2.52047,1.84400,ND,16.25,17.870,0.17617,5.4472
21.60,18.60,0.00,PN,22.40,13,0.95068,0.95068,ND,22.40,20.838,0.41114,9.5749
28.50,14.60,3.20,KU,44.15,9,2.52047,1.84400,ND,44.15,25.865,1.93632,23.8536
19.80,8.90,0.00,VA,20.65,15,1.64458,1.64458,ND,20.65,20.115,0.30488,7.7930
18.80,10.80,8.40,KU,21.50,15,1.64458,1.64458,ND,21.50,20.476,0.35520,8.4858
11.40,5.90,3.90,KU,12.35,15,1.64458,1.64458,ND,12.35,15.155,0.07982,3.1508
31.40,7.40,5.10,KU,42.95,9,2.52047,1.84400,ND,42.95,25.697,2.02358,25.6836
14.30,8.80,5.10,KU,9.45,6,0.24565,0.24565,ND,9.45,12.483,0.05766,3.0107
23.80,10.20,0.00,PN,30.65,9,2.52047,1.84400,ND,30.65,23.393,0.84241,14.3978
18.70,4.70,1.50,KU,14.90,9,2.52047,1.84400,ND,14.90,17.024,0.17616,5.9989
7.10,3.10,1.10,KU,8.20,6,0.24565,0.24565,ND,8.20,11.107,0.02418,1.3716
11.50,5.50,0.00,PN,8.55,13,0.95068,0.95068,ND,8.55,11.507,0.03423,2.0087
23.00,13.60,0.00,PN,13.55,13,0.95068,0.95068,ND,13.55,16.083,0.15947,6.1564
24.60,6.40,0.00,PN,27.65,9,2.52047,1.84400,ND,27.65,22.596,0.70715,13.4150
22.30,13.80,0.00,PN,18.60,13,0.95068,0.95068,ND,18.60,19.155,0.29197,8.2006
16.90,8.40,2.10,KU,12.25,9,2.52047,1.84400,ND,12.25,15.074,0.11044,4.5232
14.20,5.70,1.30,KU,11.95,9,2.52047,1.84400,ND,11.95,14.825,0.09039,3.7479
10.30,7.00,3.20,KU,8.30,9,2.52047,1.84400,ND,8.30,11.223,0.03379,1.9552
27.50,14.70,0.00,PN,29.95,6,0.24565,0.24565,ND,29.95,23.218,0.92190,16.2108
27.80,9.70,5.30,KU,31.50,9,2.52047,1.84400,ND,31.50,23.598,1.03292,17.4804
10.80,0.00,0.00,KU,18.50,9,2.52047,1.84400,ND,18.50,19.105,0.16572,4.3906
29.50,10.70,8.10,KU,41.40,15,1.64458,1.64458,ND,41.40,25.469,1.78624,23.4115
23.20,7.50,0.00,PN,15.75,6,0.24565,0.24565,ND,15.75,17.567,0.21720,7.2166
24.70,6.20,2.90,KU,18.25,9,2.52047,1.84400,ND,18.25,18.977,0.33439,9.4927
26.50,17.30,0.00,PN,48.45,13,0.95068,0.95068,ND,48.45,26.407,2.32913,25.2854
36.50,14.40,12.00,KU,97.70,9,2.52047,1.84400,ND,97.70,29.483,9.17324,52.8803
30.20,17.00,0.00,KS,54.05,9,2.52047,1.84400,ND,54.05,27.001,3.07607,31.1581
13.60,6.80,0.50,KU,11.75,9,2.52047,1.84400,ND,11.75,14.656,0.08428,3.5416
24.70,13.00,6.70,KU,26.15,9,2.52047,1.84400,ND,26.15,22.147,0.65655,13.1951
16.00,9.20,0.00,PN,11.85,9,2.52047,1.84400,ND,11.85,14.741,0.08764,3.7972
11.30,5.50,0.00,PN,10.85,15,1.64458,1.64458,ND,10.85,13.857,0.05432,2.5079
15.30,8.10,1.50,KU,10.45,9,2.52047,1.84400,ND,10.45,13.481,0.07437,3.5353
16.20,9.60,0.00,PN,11.45,9,2.52047,1.84400,ND,11.45,14.396,0.08273,3.7127
31.40,15.50,0.00,KS,55.00,9,2.52047,1.84400,ND,55.00,27.091,3.31254,33.0127
18.90,7.20,0.00,LM,20.80,15,1.64458,1.64458,ND,20.80,20.180,0.31112,7.8464
11.50,6.40,2.50,KU,9.40,9,2.52047,1.84400,ND,9.40,12.431,0.04732,2.4433
18.50,10.70,8.90,KU,19.50,15,1.64458,1.64458,ND,19.50,19.593,0.29125,7.6371
14.43,4.61,0.00,PN,10.95,15,1.64458,1.64458,ND,10.95,13.949,0.06831,3.1818
16.40,9.00,0.00,LM,20.60,15,1.64458,1.64458,ND,20.60,20.093,0.26853,6.7654
23.50,7.20,4.20,KU,32.25,9,2.52047,1.84400,ND,32.25,23.771,0.92158,15.1335
18.10,7.00,0.00,PN,17.60,9,2.52047,1.84400,ND,17.60,18.635,0.21594,6.3443
11.80,3.20,0.00,PN,8.70,13,0.95068,0.95068,ND,8.70,11.675,0.03623,2.0935
36.20,14.40,12.40,KU,52.15,9,2.52047,1.84400,ND,52.15,26.812,3.25751,34.6355
20.40,3.70,2.00,KU,16.75,13,0.95068,0.95068,ND,16.75,18.162,0.23828,7.2796
11.90,4.50,0.00,PN,7.05,13,0.95068,0.95068,ND,7.05,9.704,0.02418,1.4794
28.80,17.70,0.00,PN,38.45,6,0.24565,0.24565,ND,38.45,24.993,1.58795,21.7823
10.20,2.00,0.00,TM,7.75,15,1.64458,1.64458,ND,7.75,10.574,0.02611,1.4231
7.20,0.40,0.00,PN,11.30,13,0.95068,0.95068,ND,11.30,14.264,0.04089,1.7343
9.30,7.50,0.00,PN,7.35,9,2.52047,1.84400,ND,7.35,10.083,0.02181,1.2482
16.40,2.80,0.00,PN,16.75,13,0.95068,0.95068,ND,16.75,18.162,0.17900,5.4950
11.80,0.00,0.00,PN,19.75,9,2.52047,1.84400,ND,19.75,19.710,0.18671,4.7525
22.30,8.00,1.70,KU,16.10,9,2.52047,1.84400,ND,16.10,17.780,0.23966,7.6438
20.70,4.00,1.30,KU,22.20,13,0.95068,0.95068,ND,22.20,20.759,0.41136,9.5838
20.80,7.50,6.50,KU,23.80,9,2.52047,1.84400,ND,23.80,21.361,0.47063,10.2588
17.30,5.80,0.40,KU,14.50,9,2.52047,1.84400,ND,14.50,16.755,0.15600,5.4287
26.20,14.00,0.00,VA,39.50,13,0.95068,0.95068,ND,39.50,25.169,1.45910,19.7900
17.40,8.10,0.00,VA,9.60,15,1.64458,1.64458,ND,9.60,12.639,0.05854,3.1891
21.00,14.30,0.00,PN,15.45,13,0.95068,0.95068,ND,15.45,17.379,0.19057,6.4263
29.50,18.00,0.00,KS,36.05,9,2.52047,1.84400,ND,36.05,24.560,1.33678,20.2850
13.90,7.80,0.00,PN,11.20,6,0.24565,0.24565,ND,11.20,14.175,0.06916,3.1416
14.40,8.10,0.00,PN,11.10,15,1.64458,1.64458,ND,11.10,14.085,0.07006,3.2191
21.90,5.50,3.40,KU,19.80,6,0.24565,0.24565,ND,19.80,19.733,0.34913,9.1086
26.90,11.50,10.20,KU,40.00,15,1.64458,1.64458,ND,40.00,25.251,1.53993,20.7645
37.30,19.30,0.00,LM,56.65,15,1.64458,1.64458,ND,56.65,27.242,4.54167,42.9499
25.50,5.50,1.60,KU,21.50,9,2.52047,1.84400,ND,21.50,20.476,0.46939,11.3953
12.30,4.80,0.00,VA,8.80,5,1.11494,0.07108,ND,8.80,11.786,0.03642,2.0981
26.10,10.50,0.00,PN,36.40,5,1.11494,0.07108,ND,36.40,24.626,1.29585,18.7149
28.00,11.30,2.70,KU,33.30,13,0.95068,0.95068,ND,33.30,24.003,1.15052,18.4779
28.40,12.10,6.50,KU,32.20,9,2.52047,1.84400,ND,32.20,23.760,1.09709,18.1995
22.30,9.10,0.00,PN,40.25,13,0.95068,0.95068,ND,40.25,25.291,1.36726,17.7459
24.90,7.90,4.80,KU,35.20,9,2.52047,1.84400,ND,35.20,24.396,1.13941,17.2716
25.30,5.10,0.00,PN,22.80,9,2.52047,1.84400,ND,22.80,20.992,0.49369,11.3700
20.30,7.70,0.00,PN,22.50,15,1.64458,1.64458,ND,22.50,20.877,0.39177,9.0570
23.50,13.60,8.70,KU,19.45,9,2.52047,1.84400,ND,19.45,19.570,0.36019,9.5937
10.90,8.90,0.00,PN,8.10,13,0.95068,0.95068,ND,8.10,10.990,0.02936,1.8108
15.90,8.80,0.00,PN,10.25,13,0.95068,0.95068,ND,10.25,13.289,0.06521,3.2650
9.90,3.60,0.00,PN,6.95,9,2.52047,1.84400,ND,6.95,9.575,0.02040,1.2442
21.00,7.00,0.00,PN,26.30,9,2.52047,1.84400,ND,26.30,22.194,0.55222,10.9393
12.60,7.10,0.00,PN,10.60,13,0.95068,0.95068,ND,10.60,13.624,0.05689,2.7116
15.40,5.70,0.00,VA,12.25,15,1.64458,1.64458,ND,12.25,15.074,0.08561,3.6174
21.20,11.50,0.00,PN,18.55,13,0.95068,0.95068,ND,18.55,19.130,0.27713,7.7869
18.40,9.30,5.30,KU,15.90,9,2.52047,1.84400,ND,15.90,17.659,0.19661,6.2799
19.60,10.00,4.60,KU,16.10,9,2.52047,1.84400,ND,16.10,17.780,0.21311,6.7499
16.70,9.80,4.20,KU,12.30,9,2.52047,1.84400,ND,12.30,15.115,0.11014,4.4898
11.60,4.60,0.00,PN,12.10,9,2.52047,1.84400,ND,12.10,14.950,0.06907,2.8657
26.10,16.40,0.00,PN,29.95,9,2.52047,1.84400,ND,29.95,23.218,0.87729,15.3987
22.40,10.40,0.00,PN,23.35,6,0.24565,0.24565,ND,23.35,21.198,0.46206,10.3397
25.90,7.00,2.10,KU,31.70,6,0.24565,0.24565,ND,31.70,23.645,0.97753,16.3941
15.10,3.90,1.30,KU,13.30,9,2.52047,1.84400,ND,13.30,15.897,0.11724,4.3977
11.10,4.10,1.60,KU,14.50,13,0.95068,0.95068,ND,14.50,16.755,0.10636,3.5812
10.00,5.30,0.00,PN,10.95,15,1.64458,1.64458,ND,10.95,13.949,0.04994,2.2611
35.10,8.60,3.60,KU,49.95,9,2.52047,1.84400,ND,49.95,26.577,2.93436,32.4525
15.90,9.00,0.00,PN,14.80,9,2.52047,1.84400,ND,14.80,16.957,0.13595,4.7144
14.10,7.90,0.00,VA,8.55,13,0.95068,0.95068,ND,8.55,11.507,0.03862,2.3198
14.20,5.90,2.90,KU,13.85,9,2.52047,1.84400,ND,13.85,16.301,0.12016,4.3137
2.50,1.60,0.00,PN,8.10,9,2.52047,1.84400,ND,8.10,10.990,0.00978,0.6631
15.90,8.10,0.00,VA,13.60,15,1.64458,1.64458,ND,13.60,16.120,0.10853,4.1418
15.20,6.20,0.00,PN,15.90,13,0.95068,0.95068,ND,15.90,17.659,0.15077,4.8530
25.70,12.80,0.00,LM,36.10,15,1.64458,1.64458,ND,36.10,24.570,1.25052,18.4889
4.60,2.40,0.00,PN,11.55,9,2.52047,1.84400,ND,11.55,14.484,0.03359,1.1635
29.80,10.50,9.80,KU,36.60,15,1.64458,1.64458,ND,36.60,24.664,1.44778,21.3190
28.80,12.10,4.90,KU,39.60,15,1.64458,1.64458,ND,39.60,25.186,1.61338,22.0277
24.50,10.90,0.00,VA,36.20,13,0.95068,0.95068,ND,36.20,24.589,1.14730,16.9312
32.00,19.00,9.50,KU,49.75,6,0.24565,0.24565,ND,49.75,26.555,2.66355,29.4705
30.60,26.40,3.70,KU,39.55,9,2.52047,1.84400,ND,39.55,25.178,1.70572,23.3720
16.90,8.80,2.20,KU,15.85,6,0.24565,0.24565,ND,15.85,17.629,0.18122,5.7746
25.20,14.00,0.00,PN,32.00,13,0.95068,0.95068,ND,32.00,23.714,0.96887,15.8960
24.70,13.50,0.00,PN,21.95,9,2.52047,1.84400,ND,21.95,20.660,0.44735,10.6918
24.70,8.90,0.00,PN,22.80,9,2.52047,1.84400,ND,22.80,20.992,0.48266,11.1059
17.40,5.50,1.60,KU,14.85,13,0.95068,0.95068,ND,14.85,16.991,0.16414,5.5830
10.80,6.30,4.80,KU,10.30,9,2.52047,1.84400,ND,10.30,13.337,0.05361,2.5175
10.50,4.50,1.50,KU,9.80,9,2.52047,1.84400,ND,9.80,12.842,0.04751,2.3377
11.20,6.40,5.30,KU,13.80,15,1.64458,1.64458,ND,13.80,16.265,0.09743,3.4454
20.20,9.70,0.00,PN,16.10,13,0.95068,0.95068,ND,16.10,17.780,0.19969,6.4499
28.60,12.00,4.90,KU,30.20,9,2.52047,1.84400,ND,30.20,23.282,0.98250,17.3247
26.00,13.30,7.30,KU,31.85,9,2.52047,1.84400,ND,31.85,23.679,0.98954,16.5242
20.30,9.30,0.00,PN,24.95,9,2.52047,1.84400,ND,24.95,21.759,0.48174,10.0432
26.20,11.00,0.00,PN,31.60,13,0.95068,0.95068,ND,31.60,23.621,0.98016,16.3081
16.10,7.00,0.00,VA,9.80,9,2.52047,1.84400,ND,9.80,12.842,0.05695,3.0197
15.40,10.00,3.20,KU,9.85,9,2.52047,1.84400,ND,9.85,12.893,0.06668,3.3602
11.60,3.70,0.00,PN,9.85,9,2.52047,1.84400,ND,9.85,12.893,0.04577,2.3328
33.70,15.80,10.50,KU,56.10,15,1.64458,1.64458,ND,56.10,27.193,3.44037,34.0710
30.30,12.40,5.30,KU,42.55,15,1.64458,1.64458,ND,42.55,25.640,1.92344,24.5947
13.10,7.20,6.00,KU,10.95,9,2.52047,1.84400,ND,10.95,13.949,0.07118,3.1960
21.20,5.30,0.00,VA,24.50,13,0.95068,0.95068,ND,24.50,21.607,0.45739,9.8973
10.20,4.90,0.00,PN,7.80,9,2.52047,1.84400,ND,7.80,10.634,0.02646,1.4323
10.50,6.00,0.00,SP,9.90,9,2.52047,1.84400,ND,9.90,12.943,0.04267,2.1444
12.30,5.40,1.90,KU,14.35,9,2.52047,1.84400,ND,14.35,16.653,0.11373,3.9007
20.40,8.20,1.60,KU,14.70,9,2.52047,1.84400,ND,14.70,16.891,0.18566,6.4381
28.70,8.70,3.20,KU,36.60,6,0.24565,0.24565,ND,36.60,24.664,1.39677,20.5375
25.50,4.10,2.30,KU,30.05,15,1.64458,1.64458,ND,30.05,23.244,0.87377,15.4058
14.00,6.90,0.00,VA,7.85,9,2.52047,1.84400,ND,7.85,10.694,0.03416,1.9030
14.70,7.60,0.00,VA,11.40,15,1.64458,1.64458,ND,11.40,14.352,0.07120,3.2194
13.40,5.40,2.40,KU,17.10,15,1.64458,1.64458,ND,17.10,18.361,0.17121,4.9841
30.20,14.20,6.60,KU,47.70,9,2.52047,1.84400,ND,47.70,26.318,2.34228,26.8977
22.40,9.60,0.00,PN,38.25,5,1.11494,0.07108,ND,38.25,24.959,1.23990,16.9376
25.50,15.00,0.00,VA,30.55,6,0.24565,0.24565,ND,30.55,23.369,0.84898,14.8761
12.30,7.50,0.00,PN,9.85,9,2.52047,1.84400,ND,9.85,12.893,0.04812,2.4637
10.90,4.10,0.00,SP,8.80,9,2.52047,1.84400,ND,8.80,11.786,0.03479,1.9752
13.10,4.20,0.00,PN,23.15,6,0.24565,0.24565,ND,23.15,21.124,0.28063,6.1419
20.50,10.20,0.00,PN,21.00,6,0.24565,0.24565,ND,21.00,20.266,0.34436,8.5336
10.90,3.70,0.00,VA,8.00,15,1.64458,1.64458,ND,8.00,10.873,0.02720,1.7030
26.70,11.50,4.30,KU,29.30,9,2.52047,1.84400,ND,29.30,23.050,0.87096,15.7616
27.90,5.00,0.00,PN,29.00,9,2.52047,1.84400,ND,29.00,22.971,0.87632,15.9217
28.50,8.00,4.60,KU,47.50,15,1.64458,1.64458,ND,47.50,26.294,2.20059,25.3064
33.30,22.10,0.00,SA,51.95,13,0.95068,0.95068,ND,51.95,26.791,3.15749,33.0187
